season,week,teamOwner,teamName,teamPoints,playerRosterPosition,playerNameAndInfo,playerPoints,playerOpponent,playerGameStatus
2011,2,Matthew,Turf Muncher,97.92,TE,A. Gates TE - LAC ,0.0,@NE,"Loss, 21-35"
2011,2,Matthew,Turf Muncher,97.92,W/R,M. Floyd WR - LAC ,5.9,@NE,"Loss, 21-35"
2011,2,Matthew,Turf Muncher,97.92,K,M. Bryant K - ATL ,5.0,PHI,"Win, 35-31"
2011,2,Matthew,Turf Muncher,97.92,DEF,Patriots DEF ,10.0,LAC,"Win, 35-21"
2011,2,Matthew,Turf Muncher,97.92,DP,B. Urlacher LB - CHI ,2.5,@NO,"Loss, 13-30"
2011,2,Matthew,Turf Muncher,97.92,BN,C. Henne QB - MIA ,11.4,HOU,"Loss, 13-23"
2011,2,Matthew,Turf Muncher,97.92,BN,R. Mathews RB - LAC ,18.6,@NE,"Loss, 21-35"
2011,2,Matthew,Turf Muncher,97.92,BN,C. Spiller RB - BUF ,7.23,LV,"Win, 38-35"
2011,2,Matthew,Turf Muncher,97.92,BN,S. Chandler TE - BUF ,7.6,LV,"Win, 38-35"
2011,2,Matthew,Turf Muncher,97.92,BN,J. Shockey TE - CAR ,5.6,GB,"Loss, 23-30"
2011,2,Matthew,Turf Muncher,97.92,BN,D. Ware LB - DAL ,6.0,@SF,"Win, 27-24"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,QB,T. Brady QB - NE LP ,29.22,LAC,"Win, 35-21"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,RB,B. Wells RB - ARI ,15.3,@WAS,"Loss, 21-22"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,RB,M. Turner RB - ATL ,20.6,PHI,"Win, 35-31"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,WR,M. Austin WR - DAL ,32.1,@SF,"Win, 27-24"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,WR,M. Wallace WR - PIT ,18.6,SEA,"Win, 24-0"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,TE,T. Gonzalez TE - ATL ,21.3,PHI,"Win, 35-31"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,W/R,P. Thomas RB - NO ,5.5,CHI,"Win, 30-13"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,K,M. Crosby K - GB ,12.0,@CAR,"Win, 30-23"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,DEF,Steelers DEF ,15.0,SEA,"Win, 24-0"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,DP,J. Anderson LB - CAR ,8.0,GB,"Loss, 23-30"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,BN,R. Helu RB - WAS ,11.2,ARI,"Win, 22-21"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,BN,D. Thomas RB - MIA ,9.7,HOU,"Loss, 13-23"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,BN,E. Manning QB - NYG ,13.72,LA,"Win, 28-16"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,BN,L. Evans WR - BAL ,6.5,@TEN,"Loss, 13-26"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,BN,Z. Miller TE - SEA ,1.3,@PIT,"Loss, 0-24"
2011,2,Mike,CoachSezItNorml2BleedOutYaEars,177.62,BN,D. Buehler K - DAL ,0.5,@SF,"Win, 27-24"
2011,2,Rob,Mansleezy,121.25,QB,J. Flacco QB - BAL ,9.88,@TEN,"Loss, 13-26"
2011,2,Rob,Mansleezy,121.25,RB,R. Mendenhall RB - PIT ,13.8,SEA,"Win, 24-0"
2011,2,Rob,Mansleezy,121.25,RB,M. Tolbert RB - LAC ,8.3,@NE,"Loss, 21-35"
2011,2,Rob,Mansleezy,121.25,WR,R. White WR - ATL ,8.3,PHI,"Win, 35-31"
2011,2,Rob,Mansleezy,121.25,WR,D. Hester WR - CHI ,4.57,@NO,"Loss, 13-30"
2011,2,Rob,Mansleezy,121.25,TE,J. Witten TE - DAL ,10.2,@SF,"Win, 27-24"
2011,2,Rob,Mansleezy,121.25,W/R,J. Maclin WR - PHI ,29.2,@ATL,"Loss, 31-35"
2011,2,Rob,Mansleezy,121.25,K,J. Brown K - STL ,10.0,@NYG,"Loss, 16-28"
2011,2,Rob,Mansleezy,121.25,DEF,Lions DEF ,21.0,KC,"Win, 48-3"
2011,2,Rob,Mansleezy,121.25,DP,P. Posluszny LB - JAC ,6.0,@NYJ,"Loss, 3-32"
2011,2,Rob,Mansleezy,121.25,BN,M. Ryan QB - ATL ,20.4,PHI,"Win, 35-31"
2011,2,Rob,Mansleezy,121.25,BN,K. Moreno RB - DEN ,0.0,CIN,"Win, 24-22"
2011,2,Rob,Mansleezy,121.25,BN,J. Ford WR - LV ,0.0,@BUF,"Loss, 35-38"
2011,2,Rob,Mansleezy,121.25,BN,C. Newton QB - CAR ,26.58,GB,"Loss, 23-30"
2011,2,Rob,Mansleezy,121.25,BN,C. Cooley TE - WAS ,0.0,ARI,"Win, 22-21"
2011,2,Rob,Mansleezy,121.25,BN,Cowboys DEF ,8.0,@SF,"Win, 27-24"
2011,2,Colin,Im a scientist,117.12,QB,B. Roethlisberger QB - PIT ,16.72,SEA,"Win, 24-0"
2011,2,Colin,Im a scientist,117.12,RB,R. Grant RB - GB ,3.9,@CAR,"Win, 30-23"
2011,2,Colin,Im a scientist,117.12,RB,A. Peterson RB - MIN ,27.1,TB,"Loss, 20-24"
2011,2,Colin,Im a scientist,117.12,WR,P. Burress WR - NYJ ,0.0,JAX,"Win, 32-3"
2011,2,Colin,Im a scientist,117.12,WR,R. Wayne WR - IND ,6.6,CLE,"Loss, 19-27"
2011,2,Colin,Im a scientist,117.12,TE,V. Shiancoe TE - MIN ,2.8,TB,"Loss, 20-24"
2011,2,Colin,Im a scientist,117.12,W/R,F. Jackson RB - BUF ,26.0,LV,"Win, 38-35"
2011,2,Colin,Im a scientist,117.12,K,R. Bironas K - TEN ,14.0,BAL,"Win, 26-13"
2011,2,Colin,Im a scientist,117.12,DEF,Packers DEF ,12.0,@CAR,"Win, 30-23"
2011,2,Colin,Im a scientist,117.12,DP,R. Lewis LB - BAL ,8.0,@TEN,"Loss, 13-26"
2011,2,Colin,Im a scientist,117.12,BN,B. Pettigrew TE - DET ,0.7,KC,"Win, 48-3"
2011,2,Colin,Im a scientist,117.12,BN,S. Moss WR - WAS ,12.1,ARI,"Win, 22-21"
2011,2,Colin,Im a scientist,117.12,BN,R. Fitzpatrick QB - BUF ,22.86,LV,"Win, 38-35"
2011,2,Colin,Im a scientist,117.12,BN,S. Holmes WR - NYJ ,10.2,JAX,"Win, 32-3"
2011,2,Colin,Im a scientist,117.12,BN,S. Smith WR - PHI ,3.9,@ATL,"Loss, 31-35"
2011,2,Colin,Im a scientist,117.12,BN,Buccaneers DEF ,5.0,@MIN,"Win, 24-20"
2011,2,nathan,ol-erth panda slayers,110.32,QB,A. Rodgers QB - GB ,21.62,@CAR,"Win, 30-23"
2011,2,nathan,ol-erth panda slayers,110.32,RB,B. Green-Ellis RB - NE ,13.5,LAC,"Win, 35-21"
2011,2,nathan,ol-erth panda slayers,110.32,RB,L. Tomlinson RB - NYJ ,1.5,JAX,"Win, 32-3"
2011,2,nathan,ol-erth panda slayers,110.32,WR,S. Johnson WR - BUF ,16.6,LV,"Win, 38-35"
2011,2,nathan,ol-erth panda slayers,110.32,WR,L. Fitzgerald WR - ARI ,19.3,@WAS,"Loss, 21-22"
2011,2,nathan,ol-erth panda slayers,110.32,TE,L. Kendricks TE - STL ,2.6,@NYG,"Loss, 16-28"
2011,2,nathan,ol-erth panda slayers,110.32,W/R,R. Meachem WR - NO ,7.7,CHI,"Win, 30-13"
2011,2,nathan,ol-erth panda slayers,110.32,K,N. Rackers K - HOU ,11.0,@MIA,"Win, 23-13"
2011,2,nathan,ol-erth panda slayers,110.32,DEF,49ers DEF ,5.0,DAL,"Loss, 24-27"
2011,2,nathan,ol-erth panda slayers,110.32,DP,J. Mayo LB - NE ,11.5,LAC,"Win, 35-21"
2011,2,nathan,ol-erth panda slayers,110.32,BN,P. Garcon WR - IND ,2.8,CLE,"Loss, 19-27"
2011,2,nathan,ol-erth panda slayers,110.32,BN,M. Lewis TE - JAC ,0.0,@NYJ,"Loss, 3-32"
2011,2,nathan,ol-erth panda slayers,110.32,BN,C. Ochocinco WR - NE ,4.5,LAC,"Win, 35-21"
2011,2,nathan,ol-erth panda slayers,110.32,BN,S. Jackson RB - STL ,0.0,@NYG,"Loss, 16-28"
2011,2,nathan,ol-erth panda slayers,110.32,BN,M. Cassel QB - KC ,-2.68,@DET,"Loss, 3-48"
2011,2,nathan,ol-erth panda slayers,110.32,BN,Bears DEF ,2.0,@NO,"Loss, 13-30"
2011,2,Jason,Clickety Clow,82.88,QB,M. Vick QB - PHI FP ,14.18,@ATL,"Loss, 31-35"
2011,2,Jason,Clickety Clow,82.88,RB,F. Jones RB - DAL ,3.0,@SF,"Win, 27-24"
2011,2,Jason,Clickety Clow,82.88,RB,A. Bradshaw RB - NYG ,10.4,LA,"Win, 28-16"
2011,2,Jason,Clickety Clow,82.88,WR,B. Lloyd WR - STL ,0.0,@NYG,"Loss, 16-28"
2011,2,Jason,Clickety Clow,82.88,WR,D. Henderson WR - NO ,16.3,CHI,"Win, 30-13"
2011,2,Jason,Clickety Clow,82.88,TE,K. Winslow TE - TB ,4.4,@MIN,"Win, 24-20"
2011,2,Jason,Clickety Clow,82.88,W/R,T. Hightower RB - WAS ,11.6,ARI,"Win, 22-21"
2011,2,Jason,Clickety Clow,82.88,K,M. Prater K - DEN ,6.0,CIN,"Win, 24-22"
2011,2,Jason,Clickety Clow,82.88,DEF,Saints DEF ,12.0,CHI,"Win, 30-13"
2011,2,Jason,Clickety Clow,82.88,DP,S. Tulloch LB - DET ,5.0,KC,"Win, 48-3"
2011,2,Jason,Clickety Clow,82.88,BN,P. Harvin WR - MIN ,7.53,TB,"Loss, 20-24"
2011,2,Jason,Clickety Clow,82.88,BN,M. Lynch RB - SEA ,1.2,@PIT,"Loss, 0-24"
2011,2,Jason,Clickety Clow,82.88,BN,H. Ward WR - PIT ,3.3,SEA,"Win, 24-0"
2011,2,Jason,Clickety Clow,82.88,BN,T. Jones RB - KC ,4.0,@DET,"Loss, 3-48"
2011,2,Jason,Clickety Clow,82.88,BN,T. Ginn WR - SF ,6.8,DAL,"Loss, 24-27"
2011,2,Jason,Clickety Clow,82.88,BN,Browns DEF ,7.0,@IND,"Win, 27-19"
2011,2,Matt,Mongorians,138.5,QB,D. Brees QB - NO ,23.0,CHI,"Win, 30-13"
2011,2,Matt,Mongorians,138.5,RB,D. McFadden RB - LV ,24.3,@BUF,"Loss, 35-38"
2011,2,Matt,Mongorians,138.5,RB,J. Best RB - DET ,24.3,KC,"Win, 48-3"
2011,2,Matt,Mongorians,138.5,WR,A. Boldin WR - BAL ,4.6,@TEN,"Loss, 13-26"
2011,2,Matt,Mongorians,138.5,WR,V. Jackson WR - LAC ,29.2,@NE,"Loss, 21-35"
2011,2,Matt,Mongorians,138.5,TE,J. Graham TE - NO ,7.9,CHI,"Win, 30-13"
2011,2,Matt,Mongorians,138.5,W/R,R. Cobb WR - GB ,3.7,@CAR,"Win, 30-23"
2011,2,Matt,Mongorians,138.5,K,D. Carpenter K - MIA ,7.0,HOU,"Loss, 13-23"
2011,2,Matt,Mongorians,138.5,DEF,Eagles DEF ,4.0,@ATL,"Loss, 31-35"
2011,2,Matt,Mongorians,138.5,DP,P. Willis LB - SF ,10.5,DAL,"Loss, 24-27"
2011,2,Matt,Mongorians,138.5,BN,D. Bess WR - MIA ,4.73,HOU,"Loss, 13-23"
2011,2,Matt,Mongorians,138.5,BN,M. Crabtree WR - SF ,0.0,DAL,"Loss, 24-27"
2011,2,Matt,Mongorians,138.5,BN,M. Ingram RB - NO ,3.1,CHI,"Win, 30-13"
2011,2,Matt,Mongorians,138.5,BN,K. Orton QB - KC ,13.6,@DET,"Loss, 3-48"
2011,2,Matt,Mongorians,138.5,BN,B. Jacobs RB - NYG ,12.7,LA,"Win, 28-16"
2011,2,Matt,Mongorians,138.5,BN,Cardinals DEF ,5.0,@WAS,"Loss, 21-22"
2011,2,Mike,Mr Pig Skinner,96.12,QB,P. Rivers QB - LAC ,18.32,@NE,"Loss, 21-35"
2011,2,Mike,Mr Pig Skinner,96.12,RB,J. Charles RB - KC ,2.7,@DET,"Loss, 3-48"
2011,2,Mike,Mr Pig Skinner,96.12,RB,L. Blount RB - TB ,19.1,@MIN,"Win, 24-20"
2011,2,Mike,Mr Pig Skinner,96.12,WR,D. Bryant WR - DAL ,0.0,@SF,"Win, 27-24"
2011,2,Mike,Mr Pig Skinner,96.12,WR,D. Bowe WR - KC ,11.3,@DET,"Loss, 3-48"
2011,2,Mike,Mr Pig Skinner,96.12,TE,V. Davis TE - SF ,1.8,DAL,"Loss, 24-27"
2011,2,Mike,Mr Pig Skinner,96.12,W/R,M. Thomas WR - JAC ,3.4,@NYJ,"Loss, 3-32"
2011,2,Mike,Mr Pig Skinner,96.12,K,S. Gostkowski K - NE ,9.0,LAC,"Win, 35-21"
2011,2,Mike,Mr Pig Skinner,96.12,DEF,Jets DEF ,19.0,JAX,"Win, 32-3"
2011,2,Mike,Mr Pig Skinner,96.12,DP,J. Laurinaitis LB - STL ,11.5,@NYG,"Loss, 16-28"
2011,2,Mike,Mr Pig Skinner,96.12,BN,M. Manningham WR - NYG ,5.6,LA,"Win, 28-16"
2011,2,Mike,Mr Pig Skinner,96.12,BN,D. Woodhead RB - NE ,4.7,LAC,"Win, 35-21"
2011,2,Mike,Mr Pig Skinner,96.12,BN,J. Cutler QB - CHI ,12.96,@NO,"Loss, 13-30"
2011,2,Mike,Mr Pig Skinner,96.12,BN,S. Smith WR - CAR ,16.6,GB,"Loss, 23-30"
2011,2,Mike,Mr Pig Skinner,96.12,BN,R. Williams WR - CHI ,0.0,@NO,"Loss, 13-30"
2011,2,Mike,Mr Pig Skinner,96.12,BN,B. Watson TE - CLE ,1.6,@IND,"Win, 27-19"
2011,2,Aaron,I Cursed AJ Crane,111.56,QB,M. Stafford QB - DET ,25.86,KC,"Win, 48-3"
2011,2,Aaron,I Cursed AJ Crane,111.56,RB,R. Rice RB - BAL ,15.6,@TEN,"Loss, 13-26"
2011,2,Aaron,I Cursed AJ Crane,111.56,RB,J. Starks RB - GB ,11.5,@CAR,"Win, 30-23"
2011,2,Aaron,I Cursed AJ Crane,111.56,WR,H. Nicks WR - NYG ,9.8,LA,"Win, 28-16"
2011,2,Aaron,I Cursed AJ Crane,111.56,WR,C. Johnson WR - DET ,14.9,KC,"Win, 48-3"
2011,2,Aaron,I Cursed AJ Crane,111.56,TE,O. Daniels TE - HOU ,8.5,@MIA,"Win, 23-13"
2011,2,Aaron,I Cursed AJ Crane,111.56,W/R,B. Marshall WR - MIA ,13.9,HOU,"Loss, 13-23"
2011,2,Aaron,I Cursed AJ Crane,111.56,K,N. Novak K - LAC ,3.0,@NE,"Loss, 21-35"
2011,2,Aaron,I Cursed AJ Crane,111.56,DEF,Broncos DEF ,2.0,CIN,"Win, 24-22"
2011,2,Aaron,I Cursed AJ Crane,111.56,DP,R. Maualuga LB - CIN ,6.5,@DEN,"Loss, 22-24"
2011,2,Aaron,I Cursed AJ Crane,111.56,BN,J. Stewart RB - CAR ,10.5,GB,"Loss, 23-30"
2011,2,Aaron,I Cursed AJ Crane,111.56,BN,J. Nelson WR - GB ,14.4,@CAR,"Win, 30-23"
2011,2,Aaron,I Cursed AJ Crane,111.56,BN,S. Greene RB - NYJ ,12.5,JAX,"Win, 32-3"
2011,2,Aaron,I Cursed AJ Crane,111.56,BN,R. Gronkowski TE - NE ,20.6,LAC,"Win, 35-21"
2011,2,Aaron,I Cursed AJ Crane,111.56,BN,Chargers DEF ,-2.0,@NE,"Loss, 21-35"
2011,2,Aaron,I Cursed AJ Crane,111.56,BN,J. Beason LB - CAR ,0.0,GB,"Loss, 23-30"
2011,3,AJ,Winning,74.4,QB,T. Romo QB - DAL ,16.1,WAS,"Win, 18-16"
2011,3,AJ,Winning,74.4,RB,W. McGahee RB - DEN ,11.4,@TEN,"Loss, 14-17"
2011,3,AJ,Winning,74.4,RB,R. Bush RB - MIA ,3.3,@CLE,"Loss, 16-17"
2011,3,AJ,Winning,74.4,WR,A. Green WR - CIN ,2.9,SF,"Loss, 8-13"
2011,3,AJ,Winning,74.4,WR,G. Jennings WR - GB ,11.9,@CHI,"Win, 27-17"
2011,3,AJ,Winning,74.4,TE,D. Clark TE - IND ,1.2,PIT,"Loss, 20-23"
2011,3,AJ,Winning,74.4,W/R,J. Jones WR - ATL ,10.6,@TB,"Loss, 13-16"
2011,3,AJ,Winning,74.4,K,D. Akers K - SF ,9.0,@CIN,"Win, 13-8"
2011,3,AJ,Winning,74.4,DEF,Texans DEF ,2.0,@NO,"Loss, 33-40"
2011,3,AJ,Winning,74.4,DP,T. Suggs LB - BAL ,6.0,@LA,"Win, 37-7"
2011,3,AJ,Winning,74.4,BN,M. Manningham WR - NYG ,0.0,@PHI,"Win, 29-16"
2011,3,AJ,Winning,74.4,BN,A. Foster RB - HOU ,0.0,@NO,"Loss, 33-40"
2011,3,AJ,Winning,74.4,BN,J. Knox WR - CHI ,11.67,GB,"Loss, 17-27"
2011,3,AJ,Winning,74.4,BN,S. Bradford QB - STL ,10.84,BAL,"Loss, 7-37"
2011,3,AJ,Winning,74.4,BN,J. Addai RB - IND ,14.8,PIT,"Loss, 20-23"
2011,3,AJ,Winning,74.4,BN,D. Williams RB - CAR ,3.5,JAX,"Win, 16-10"
2011,3,dan,DR Philthy,126.26,QB,M. Sanchez QB - NYJ ,26.96,@LV,"Loss, 24-34"
2011,3,dan,DR Philthy,126.26,RB,M. Forte RB - CHI ,8.2,GB,"Loss, 17-27"
2011,3,dan,DR Philthy,126.26,RB,C. Benson RB - CIN ,6.4,SF,"Loss, 8-13"
2011,3,dan,DR Philthy,126.26,WR,W. Welker WR - NE ,35.6,@BUF,"Loss, 31-34"
2011,3,dan,DR Philthy,126.26,WR,J. Cribbs WR - CLE ,11.9,MIA,"Win, 17-16"
2011,3,dan,DR Philthy,126.26,TE,D. Keller TE - NYJ ,8.7,@LV,"Loss, 24-34"
2011,3,dan,DR Philthy,126.26,W/R,C. Johnson RB - TEN ,7.5,DEN,"Win, 17-14"
2011,3,dan,DR Philthy,126.26,K,B. Cundiff K - BAL ,13.0,@LA,"Win, 37-7"
2011,3,dan,DR Philthy,126.26,DEF,Falcons DEF ,5.0,@TB,"Loss, 13-16"
2011,3,dan,DR Philthy,126.26,DP,C. Matthews LB - GB ,3.0,@CHI,"Win, 27-17"
2011,3,dan,DR Philthy,126.26,BN,M. Colston WR - NO ,0.0,HOU,"Win, 40-33"
2011,3,dan,DR Philthy,126.26,BN,P. Manning QB - IND ,0.0,PIT,"Loss, 20-23"
2011,3,dan,DR Philthy,126.26,BN,J. Campbell QB - LV ,7.24,NYJ,"Win, 34-24"
2011,3,dan,DR Philthy,126.26,BN,M. Barber RB - CHI ,0.0,GB,"Loss, 17-27"
2011,3,dan,DR Philthy,126.26,BN,D. Sproles RB - NO ,21.7,HOU,"Win, 40-33"
2011,3,dan,DR Philthy,126.26,BN,Raiders DEF ,8.0,NYJ,"Win, 34-24"
2011,3,Kameron,Drunken Monkeys,118.29,QB,M. Schaub QB - HOU ,24.92,@NO,"Loss, 33-40"
2011,3,Kameron,Drunken Monkeys,118.29,RB,M. Jones-Drew RB - JAC ,16.7,@CAR,"Loss, 10-16"
2011,3,Kameron,Drunken Monkeys,118.29,RB,F. Gore RB - SF ,2.2,@CIN,"Win, 13-8"
2011,3,Kameron,Drunken Monkeys,118.29,WR,D. Jackson WR - PHI ,5.17,NYG,"Loss, 16-29"
2011,3,Kameron,Drunken Monkeys,118.29,WR,K. Britt WR - TEN ,-0.2,DEN,"Win, 17-14"
2011,3,Kameron,Drunken Monkeys,118.29,TE,J. Finley TE - GB ,26.5,@CHI,"Win, 27-17"
2011,3,Kameron,Drunken Monkeys,118.29,W/R,B. Tate RB - HOU ,9.0,@NO,"Loss, 33-40"
2011,3,Kameron,Drunken Monkeys,118.29,K,S. Janikowski K - LV ,12.0,NYJ,"Win, 34-24"
2011,3,Kameron,Drunken Monkeys,118.29,DEF,Ravens DEF ,19.0,@LA,"Win, 37-7"
2011,3,Kameron,Drunken Monkeys,118.29,DP,L. Timmons LB - PIT ,3.0,@IND,"Win, 23-20"
2011,3,Kameron,Drunken Monkeys,118.29,BN,D. McCluster WR - KC ,8.13,@LAC,"Loss, 17-20"
2011,3,Kameron,Drunken Monkeys,118.29,BN,A. Hernandez TE - NE ,0.0,@BUF,"Loss, 31-34"
2011,3,Kameron,Drunken Monkeys,118.29,BN,D. Driver WR - GB ,0.0,@CHI,"Win, 27-17"
2011,3,Kameron,Drunken Monkeys,118.29,BN,D. Branch WR - NE ,0.0,@BUF,"Loss, 31-34"
2011,3,Kameron,Drunken Monkeys,118.29,BN,K. Kolb QB - ARI ,11.68,@SEA,"Loss, 10-13"
2011,3,Kameron,Drunken Monkeys,118.29,BN,M. Bush RB - LV ,11.7,NYJ,"Win, 34-24"
2011,3,Matthew,Turf Muncher,99.1,QB,J. Freeman QB - TB ,12.7,ATL,"Win, 16-13"
2011,3,Matthew,Turf Muncher,99.1,RB,P. Hillis RB - CLE ,0.0,MIA,"Win, 17-16"
2011,3,Matthew,Turf Muncher,99.1,RB,L. McCoy RB - PHI ,20.1,NYG,"Loss, 16-29"
2011,3,Matthew,Turf Muncher,99.1,WR,A. Johnson WR - HOU ,14.6,@NO,"Loss, 33-40"
2011,3,Matthew,Turf Muncher,99.1,WR,M. Williams WR - TB ,4.3,ATL,"Win, 16-13"
2011,3,Matthew,Turf Muncher,99.1,TE,A. Gates TE - LAC ,0.0,KC,"Win, 20-17"
2011,3,Matthew,Turf Muncher,99.1,W/R,R. Mathews RB - LAC ,27.9,KC,"Win, 20-17"
2011,3,Matthew,Turf Muncher,99.1,K,M. Bryant K - ATL ,7.0,@TB,"Loss, 13-16"
2011,3,Matthew,Turf Muncher,99.1,DEF,Patriots DEF ,3.0,@BUF,"Loss, 31-34"
2011,3,Matthew,Turf Muncher,99.1,DP,B. Urlacher LB - CHI ,9.5,GB,"Loss, 17-27"
2011,3,Matthew,Turf Muncher,99.1,BN,C. Henne QB - MIA ,14.8,@CLE,"Loss, 16-17"
2011,3,Matthew,Turf Muncher,99.1,BN,C. Spiller RB - BUF ,2.0,NE,"Win, 34-31"
2011,3,Matthew,Turf Muncher,99.1,BN,S. Chandler TE - BUF ,7.0,NE,"Win, 34-31"
2011,3,Matthew,Turf Muncher,99.1,BN,J. Shockey TE - CAR ,3.0,JAX,"Win, 16-10"
2011,3,Matthew,Turf Muncher,99.1,BN,M. Floyd WR - LAC ,2.8,KC,"Win, 20-17"
2011,3,Matthew,Turf Muncher,99.1,BN,D. Ware LB - DAL ,5.0,WAS,"Win, 18-16"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,QB,T. Brady QB - NE LP ,23.98,@BUF,"Loss, 31-34"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,RB,R. Helu RB - WAS ,4.2,@DAL,"Loss, 16-18"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,RB,M. Turner RB - ATL ,2.0,@TB,"Loss, 13-16"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,WR,E. Decker WR - DEN ,6.8,@TEN,"Loss, 14-17"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,WR,M. Wallace WR - PIT ,20.4,@IND,"Win, 23-20"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,TE,T. Gonzalez TE - ATL ,7.8,@TB,"Loss, 13-16"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,W/R,D. Thomas RB - MIA ,19.2,@CLE,"Loss, 16-17"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,K,M. Crosby K - GB ,9.0,@CHI,"Win, 27-17"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,DEF,Steelers DEF ,10.0,@IND,"Win, 23-20"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,DP,J. Anderson LB - CAR ,9.5,JAX,"Win, 16-10"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,BN,B. Wells RB - ARI ,0.0,@SEA,"Loss, 10-13"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,BN,M. Austin WR - DAL ,0.0,WAS,"Win, 18-16"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,BN,E. Manning QB - NYG ,25.86,@PHI,"Win, 29-16"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,BN,P. Thomas RB - NO ,4.3,HOU,"Win, 40-33"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,BN,Z. Miller TE - SEA ,0.9,ARI,"Win, 13-10"
2011,3,Mike,CoachSezItNorml2BleedOutYaEars,112.88,BN,D. Buehler K - DAL ,0.0,WAS,"Win, 18-16"
2011,3,Rob,Mansleezy,71.02,QB,C. Newton QB - CAR ,15.02,JAX,"Win, 16-10"
2011,3,Rob,Mansleezy,71.02,RB,R. Mendenhall RB - PIT ,4.6,@IND,"Win, 23-20"
2011,3,Rob,Mansleezy,71.02,RB,M. Tolbert RB - LAC ,4.3,KC,"Win, 20-17"
2011,3,Rob,Mansleezy,71.02,WR,R. White WR - ATL ,15.0,@TB,"Loss, 13-16"
2011,3,Rob,Mansleezy,71.02,WR,D. Hester WR - CHI ,9.2,GB,"Loss, 17-27"
2011,3,Rob,Mansleezy,71.02,TE,J. Witten TE - DAL ,7.0,WAS,"Win, 18-16"
2011,3,Rob,Mansleezy,71.02,W/R,J. Maclin WR - PHI ,6.9,NYG,"Loss, 16-29"
2011,3,Rob,Mansleezy,71.02,K,J. Brown K - STL ,1.0,BAL,"Loss, 7-37"
2011,3,Rob,Mansleezy,71.02,DEF,Lions DEF ,4.0,@MIN,"Win, 26-23"
2011,3,Rob,Mansleezy,71.02,DP,P. Posluszny LB - JAC ,4.0,@CAR,"Loss, 10-16"
2011,3,Rob,Mansleezy,71.02,BN,M. Ryan QB - ATL ,12.4,@TB,"Loss, 13-16"
2011,3,Rob,Mansleezy,71.02,BN,J. Flacco QB - BAL ,30.26,@LA,"Win, 37-7"
2011,3,Rob,Mansleezy,71.02,BN,K. Moreno RB - DEN ,0.0,@TEN,"Loss, 14-17"
2011,3,Rob,Mansleezy,71.02,BN,B. Scott RB - CIN ,1.0,SF,"Loss, 8-13"
2011,3,Rob,Mansleezy,71.02,BN,V. Davis TE - SF ,11.2,@CIN,"Win, 13-8"
2011,3,Rob,Mansleezy,71.02,BN,Cowboys DEF ,8.0,WAS,"Win, 18-16"
2011,3,Colin,Im a scientist,102.06,QB,R. Fitzpatrick QB - BUF ,19.16,NE,"Win, 34-31"
2011,3,Colin,Im a scientist,102.06,RB,F. Jackson RB - BUF ,22.1,NE,"Win, 34-31"
2011,3,Colin,Im a scientist,102.06,RB,A. Peterson RB - MIN ,15.7,DET,"Loss, 23-26"
2011,3,Colin,Im a scientist,102.06,WR,R. Wayne WR - IND ,2.4,PIT,"Loss, 20-23"
2011,3,Colin,Im a scientist,102.06,WR,S. Holmes WR - NYJ ,1.9,@LV,"Loss, 24-34"
2011,3,Colin,Im a scientist,102.06,TE,V. Shiancoe TE - MIN ,6.8,DET,"Loss, 23-26"
